label,batch,memory_mb,delta_from_start_mb
batch,7671.0,393.4765625,74.5078125
batch,7672.0,393.48046875,74.51171875
batch,7673.0,393.48046875,74.51171875
batch,7674.0,393.48046875,74.51171875
batch,7675.0,393.48046875,74.51171875
batch,7676.0,393.48046875,74.51171875
batch,7677.0,393.48046875,74.51171875
batch,7678.0,393.48046875,74.51171875
batch,7679.0,393.48046875,74.51171875
batch,7680.0,393.48046875,74.51171875
batch,7681.0,393.48046875,74.51171875
batch,7682.0,393.48046875,74.51171875
batch,7683.0,393.48046875,74.51171875
batch,7684.0,393.48046875,74.51171875
batch,7685.0,393.48046875,74.51171875
batch,7686.0,393.48046875,74.51171875
batch,7687.0,393.48046875,74.51171875
batch,7688.0,393.484375,74.515625
batch,7689.0,393.484375,74.515625
batch,7690.0,393.484375,74.515625
batch,7691.0,393.484375,74.515625
batch,7692.0,393.48828125,74.51953125
batch,7693.0,393.48828125,74.51953125
batch,7694.0,393.48828125,74.51953125
batch,7695.0,393.48828125,74.51953125
batch,7696.0,393.48828125,74.51953125
batch,7697.0,393.48828125,74.51953125
batch,7698.0,393.48828125,74.51953125
batch,7699.0,393.48828125,74.51953125
batch,7700.0,393.48828125,74.51953125
batch,7701.0,393.48828125,74.51953125
batch,7702.0,393.48828125,74.51953125
batch,7703.0,393.48828125,74.51953125
batch,7704.0,393.48828125,74.51953125
batch,7705.0,393.48828125,74.51953125
batch,7706.0,393.48828125,74.51953125
batch,7707.0,393.48828125,74.51953125
batch,7708.0,393.48828125,74.51953125
batch,7709.0,393.48828125,74.51953125
batch,7710.0,393.48828125,74.51953125
batch,7711.0,393.48828125,74.51953125
batch,7712.0,393.48828125,74.51953125
batch,7713.0,393.48828125,74.51953125
batch,7714.0,393.48828125,74.51953125
batch,7715.0,393.48828125,74.51953125
batch,7716.0,393.48828125,74.51953125
batch,7717.0,393.48828125,74.51953125
batch,7718.0,393.48828125,74.51953125
batch,7719.0,393.48828125,74.51953125
batch,7720.0,393.4921875,74.5234375
batch,7721.0,393.4921875,74.5234375
batch,7722.0,393.4921875,74.5234375
batch,7723.0,393.4921875,74.5234375
batch,7724.0,393.49609375,74.52734375
batch,7725.0,393.49609375,74.52734375
batch,7726.0,393.49609375,74.52734375
batch,7727.0,393.49609375,74.52734375
batch,7728.0,393.49609375,74.52734375
batch,7729.0,393.49609375,74.52734375
batch,7730.0,393.49609375,74.52734375
batch,7731.0,393.49609375,74.52734375
batch,7732.0,393.49609375,74.52734375
batch,7733.0,393.49609375,74.52734375
batch,7734.0,393.49609375,74.52734375
batch,7735.0,393.49609375,74.52734375
batch,7736.0,393.49609375,74.52734375
batch,7737.0,393.5,74.53125
batch,7738.0,393.5,74.53125
batch,7739.0,393.5,74.53125
batch,7740.0,393.5,74.53125
batch,7741.0,393.5,74.53125
batch,7742.0,393.5,74.53125
batch,7743.0,393.5,74.53125
batch,7744.0,393.5,74.53125
batch,7745.0,393.5,74.53125
batch,7746.0,393.5,74.53125
batch,7747.0,393.5,74.53125
batch,7748.0,393.5,74.53125
batch,7749.0,393.5,74.53125
batch,7750.0,393.5,74.53125
batch,7751.0,393.5,74.53125
batch,7752.0,393.50390625,74.53515625
batch,7753.0,393.50390625,74.53515625
batch,7754.0,393.50390625,74.53515625
batch,7755.0,393.50390625,74.53515625
batch,7756.0,393.5078125,74.5390625
batch,7757.0,393.5078125,74.5390625
batch,7758.0,393.5078125,74.5390625
batch,7759.0,393.5078125,74.5390625
batch,7760.0,393.5078125,74.5390625
batch,7761.0,393.5078125,74.5390625
batch,7762.0,393.5078125,74.5390625
batch,7763.0,393.5078125,74.5390625
batch,7764.0,393.5078125,74.5390625
batch,7765.0,393.5078125,74.5390625
batch,7766.0,393.5078125,74.5390625
batch,7767.0,393.5078125,74.5390625
batch,7768.0,393.5078125,74.5390625
batch,7769.0,393.5078125,74.5390625
batch,7770.0,393.5078125,74.5390625
batch,7771.0,393.5078125,74.5390625
batch,7772.0,393.5078125,74.5390625
batch,7773.0,393.5078125,74.5390625
batch,7774.0,393.5078125,74.5390625
batch,7775.0,393.5078125,74.5390625
batch,7776.0,393.5078125,74.5390625
batch,7777.0,393.5078125,74.5390625
batch,7778.0,393.5078125,74.5390625
batch,7779.0,393.5078125,74.5390625
batch,7780.0,393.5078125,74.5390625
batch,7781.0,393.5078125,74.5390625
batch,7782.0,393.5078125,74.5390625
batch,7783.0,393.5078125,74.5390625
batch,7784.0,393.51171875,74.54296875
batch,7785.0,393.51171875,74.54296875
batch,7786.0,393.51171875,74.54296875
batch,7787.0,393.515625,74.546875
batch,7788.0,393.515625,74.546875
batch,7789.0,393.515625,74.546875
batch,7790.0,393.515625,74.546875
batch,7791.0,393.515625,74.546875
batch,7792.0,393.515625,74.546875
batch,7793.0,393.515625,74.546875
batch,7794.0,393.515625,74.546875
batch,7795.0,393.515625,74.546875
batch,7796.0,393.515625,74.546875
batch,7797.0,393.515625,74.546875
batch,7798.0,393.51953125,74.55078125
batch,7799.0,393.51953125,74.55078125
batch,7800.0,393.51953125,74.55078125
batch,7801.0,393.51953125,74.55078125
batch,7802.0,393.51953125,74.55078125
batch,7803.0,393.51953125,74.55078125
batch,7804.0,393.51953125,74.55078125
batch,7805.0,393.51953125,74.55078125
batch,7806.0,393.51953125,74.55078125
batch,7807.0,393.51953125,74.55078125
batch,7808.0,393.51953125,74.55078125
batch,7809.0,393.51953125,74.55078125
batch,7810.0,393.51953125,74.55078125
batch,7811.0,393.51953125,74.55078125
batch,7812.0,393.51953125,74.55078125
batch,7813.0,393.51953125,74.55078125
batch,7814.0,393.51953125,74.55078125
batch,7815.0,393.51953125,74.55078125
batch,7816.0,393.5234375,74.5546875
batch,7817.0,393.5234375,74.5546875
batch,7818.0,393.5234375,74.5546875
batch,7819.0,393.52734375,74.55859375
batch,7820.0,393.52734375,74.55859375
batch,7821.0,393.52734375,74.55859375
batch,7822.0,393.52734375,74.55859375
batch,7823.0,393.52734375,74.55859375
batch,7824.0,393.52734375,74.55859375
batch,7825.0,393.52734375,74.55859375
batch,7826.0,393.52734375,74.55859375
batch,7827.0,393.52734375,74.55859375
batch,7828.0,393.52734375,74.55859375
batch,7829.0,393.52734375,74.55859375
batch,7830.0,393.52734375,74.55859375
batch,7831.0,393.52734375,74.55859375
batch,7832.0,393.52734375,74.55859375
batch,7833.0,393.52734375,74.55859375
batch,7834.0,393.52734375,74.55859375
batch,7835.0,393.52734375,74.55859375
batch,7836.0,393.52734375,74.55859375
batch,7837.0,393.52734375,74.55859375
batch,7838.0,393.52734375,74.55859375
batch,7839.0,393.52734375,74.55859375
batch,7840.0,393.52734375,74.55859375
batch,7841.0,393.52734375,74.55859375
batch,7842.0,393.52734375,74.55859375
batch,7843.0,393.52734375,74.55859375
batch,7844.0,393.52734375,74.55859375
batch,7845.0,393.52734375,74.55859375
batch,7846.0,393.52734375,74.55859375
batch,7847.0,393.53125,74.5625
batch,7848.0,393.53125,74.5625
batch,7849.0,393.53125,74.5625
batch,7850.0,393.53125,74.5625
batch,7851.0,393.53515625,74.56640625
batch,7852.0,393.53515625,74.56640625
batch,7853.0,393.53515625,74.56640625
batch,7854.0,393.53515625,74.56640625
batch,7855.0,393.53515625,74.56640625
batch,7856.0,393.53515625,74.56640625
batch,7857.0,393.53515625,74.56640625
batch,7858.0,393.53515625,74.56640625
batch,7859.0,393.53515625,74.56640625
batch,7860.0,393.53515625,74.56640625
batch,7861.0,393.53515625,74.56640625
batch,7862.0,393.53515625,74.56640625
batch,7863.0,393.53515625,74.56640625
batch,7864.0,393.53515625,74.56640625
batch,7865.0,393.5390625,74.5703125
batch,7866.0,393.5390625,74.5703125
batch,7867.0,393.5390625,74.5703125
batch,7868.0,393.5390625,74.5703125
batch,7869.0,393.5390625,74.5703125
batch,7870.0,393.5390625,74.5703125
batch,7871.0,393.5390625,74.5703125
batch,7872.0,393.5390625,74.5703125
batch,7873.0,393.5390625,74.5703125
batch,7874.0,393.5390625,74.5703125
batch,7875.0,393.5390625,74.5703125
batch,7876.0,393.5390625,74.5703125
batch,7877.0,393.5390625,74.5703125
batch,7878.0,393.5390625,74.5703125
batch,7879.0,393.54296875,74.57421875
batch,7880.0,393.54296875,74.57421875
batch,7881.0,393.54296875,74.57421875
batch,7882.0,393.54296875,74.57421875
batch,7883.0,393.546875,74.578125
batch,7884.0,393.546875,74.578125
batch,7885.0,393.546875,74.578125
batch,7886.0,393.546875,74.578125
batch,7887.0,393.546875,74.578125
batch,7888.0,393.546875,74.578125
batch,7889.0,393.546875,74.578125
batch,7890.0,393.546875,74.578125
batch,7891.0,393.546875,74.578125
batch,7892.0,393.546875,74.578125
batch,7893.0,393.546875,74.578125
batch,7894.0,393.546875,74.578125
batch,7895.0,393.546875,74.578125
batch,7896.0,393.546875,74.578125
batch,7897.0,393.546875,74.578125
batch,7898.0,393.546875,74.578125
batch,7899.0,393.546875,74.578125
batch,7900.0,393.546875,74.578125
batch,7901.0,393.546875,74.578125
batch,7902.0,393.546875,74.578125
batch,7903.0,393.546875,74.578125
batch,7904.0,393.546875,74.578125
batch,7905.0,393.546875,74.578125
batch,7906.0,393.546875,74.578125
batch,7907.0,393.546875,74.578125
batch,7908.0,393.546875,74.578125
batch,7909.0,393.546875,74.578125
batch,7910.0,393.546875,74.578125
batch,7911.0,393.55078125,74.58203125
batch,7912.0,393.55078125,74.58203125
batch,7913.0,393.55078125,74.58203125
batch,7914.0,393.5546875,74.5859375
batch,7915.0,393.5546875,74.5859375
batch,7916.0,393.5546875,74.5859375
batch,7917.0,393.5546875,74.5859375
batch,7918.0,393.5546875,74.5859375
batch,7919.0,393.5546875,74.5859375
batch,7920.0,393.5546875,74.5859375
batch,7921.0,393.5546875,74.5859375
batch,7922.0,393.5546875,74.5859375
batch,7923.0,393.5546875,74.5859375
batch,7924.0,393.5546875,74.5859375
batch,7925.0,393.5546875,74.5859375
batch,7926.0,393.5546875,74.5859375
batch,7927.0,393.5546875,74.5859375
batch,7928.0,393.55859375,74.58984375
batch,7929.0,393.55859375,74.58984375
batch,7930.0,393.55859375,74.58984375
batch,7931.0,393.55859375,74.58984375
batch,7932.0,393.55859375,74.58984375
batch,7933.0,393.55859375,74.58984375
batch,7934.0,393.55859375,74.58984375
batch,7935.0,393.55859375,74.58984375
batch,7936.0,393.55859375,74.58984375
batch,7937.0,393.55859375,74.58984375
batch,7938.0,393.55859375,74.58984375
batch,7939.0,393.55859375,74.58984375
batch,7940.0,393.55859375,74.58984375
batch,7941.0,393.55859375,74.58984375
batch,7942.0,393.55859375,74.58984375
batch,7943.0,393.5625,74.59375
batch,7944.0,393.5625,74.59375
batch,7945.0,393.5625,74.59375
batch,7946.0,393.56640625,74.59765625
batch,7947.0,393.56640625,74.59765625
batch,7948.0,393.56640625,74.59765625
batch,7949.0,393.56640625,74.59765625
batch,7950.0,393.56640625,74.59765625
batch,7951.0,393.56640625,74.59765625
batch,7952.0,393.56640625,74.59765625
batch,7953.0,393.56640625,74.59765625
batch,7954.0,393.56640625,74.59765625
batch,7955.0,393.56640625,74.59765625
batch,7956.0,393.56640625,74.59765625
batch,7957.0,393.56640625,74.59765625
batch,7958.0,393.56640625,74.59765625
batch,7959.0,393.56640625,74.59765625
batch,7960.0,393.56640625,74.59765625
batch,7961.0,393.56640625,74.59765625
batch,7962.0,393.56640625,74.59765625
batch,7963.0,393.56640625,74.59765625
batch,7964.0,393.56640625,74.59765625
batch,7965.0,393.56640625,74.59765625
batch,7966.0,393.56640625,74.59765625
batch,7967.0,393.56640625,74.59765625
batch,7968.0,393.56640625,74.59765625
batch,7969.0,393.56640625,74.59765625
batch,7970.0,393.56640625,74.59765625
batch,7971.0,393.56640625,74.59765625
batch,7972.0,393.56640625,74.59765625
batch,7973.0,393.56640625,74.59765625
batch,7974.0,393.56640625,74.59765625
batch,7975.0,393.57421875,74.60546875
batch,7976.0,393.57421875,74.60546875
batch,7977.0,393.57421875,74.60546875
batch,7978.0,393.578125,74.609375
batch,7979.0,393.578125,74.609375
batch,7980.0,393.578125,74.609375
batch,7981.0,393.578125,74.609375
batch,7982.0,393.578125,74.609375
batch,7983.0,393.578125,74.609375
batch,7984.0,393.578125,74.609375
batch,7985.0,393.578125,74.609375
batch,7986.0,393.578125,74.609375
batch,7987.0,393.578125,74.609375
batch,7988.0,393.58203125,74.61328125
batch,7989.0,393.58203125,74.61328125
batch,7990.0,393.58203125,74.61328125
batch,7991.0,393.58203125,74.61328125
batch,7992.0,393.5859375,74.6171875
batch,7993.0,393.5859375,74.6171875
batch,7994.0,393.5859375,74.6171875
batch,7995.0,393.5859375,74.6171875
batch,7996.0,393.5859375,74.6171875
batch,7997.0,393.5859375,74.6171875
batch,7998.0,393.5859375,74.6171875
batch,7999.0,393.5859375,74.6171875
batch,8000.0,393.5859375,74.6171875
batch,8001.0,393.5859375,74.6171875
batch,8002.0,393.5859375,74.6171875
batch,8003.0,393.5859375,74.6171875
batch,8004.0,393.5859375,74.6171875
batch,8005.0,393.5859375,74.6171875
batch,8006.0,393.5859375,74.6171875
batch,8007.0,393.58984375,74.62109375
batch,8008.0,393.58984375,74.62109375
batch,8009.0,393.58984375,74.62109375
batch,8010.0,393.58984375,74.62109375
batch,8011.0,393.58984375,74.62109375
batch,8012.0,393.58984375,74.62109375
batch,8013.0,393.58984375,74.62109375
batch,8014.0,393.58984375,74.62109375
batch,8015.0,393.58984375,74.62109375
batch,8016.0,393.58984375,74.62109375
batch,8017.0,393.58984375,74.62109375
batch,8018.0,393.58984375,74.62109375
batch,8019.0,393.58984375,74.62109375
batch,8020.0,393.58984375,74.62109375
batch,8021.0,393.58984375,74.62109375
batch,8022.0,393.58984375,74.62109375
batch,8023.0,393.58984375,74.62109375
batch,8024.0,393.58984375,74.62109375
batch,8025.0,393.58984375,74.62109375
batch,8026.0,393.58984375,74.62109375
batch,8027.0,393.58984375,74.62109375
batch,8028.0,393.58984375,74.62109375
batch,8029.0,393.58984375,74.62109375
batch,8030.0,393.58984375,74.62109375
batch,8031.0,393.58984375,74.62109375
batch,8032.0,393.58984375,74.62109375
batch,8033.0,393.58984375,74.62109375
batch,8034.0,393.58984375,74.62109375
batch,8035.0,393.58984375,74.62109375
batch,8036.0,393.58984375,74.62109375
batch,8037.0,393.58984375,74.62109375
batch,8038.0,393.58984375,74.62109375
batch,8039.0,393.59375,74.625
batch,8040.0,393.59375,74.625
batch,8041.0,393.59375,74.625
batch,8042.0,393.59375,74.625
batch,8043.0,393.59375,74.625
batch,8044.0,393.59375,74.625
batch,8045.0,393.59375,74.625
batch,8046.0,393.59375,74.625
batch,8047.0,393.59375,74.625
batch,8048.0,393.59375,74.625
batch,8049.0,393.59375,74.625
batch,8050.0,393.59765625,74.62890625
batch,8051.0,393.59765625,74.62890625
batch,8052.0,393.59765625,74.62890625
batch,8053.0,393.59765625,74.62890625
batch,8054.0,393.59765625,74.62890625
batch,8055.0,393.6015625,74.6328125
batch,8056.0,393.6015625,74.6328125
batch,8057.0,393.6015625,74.6328125
batch,8058.0,393.6015625,74.6328125
batch,8059.0,393.6015625,74.6328125
batch,8060.0,393.6015625,74.6328125
batch,8061.0,393.6015625,74.6328125
batch,8062.0,393.6015625,74.6328125
batch,8063.0,393.6015625,74.6328125
batch,8064.0,393.6015625,74.6328125
batch,8065.0,393.6015625,74.6328125
batch,8066.0,393.6015625,74.6328125
batch,8067.0,393.6015625,74.6328125
batch,8068.0,393.6015625,74.6328125
batch,8069.0,393.6015625,74.6328125
batch,8070.0,393.6015625,74.6328125
batch,8071.0,393.6015625,74.6328125
batch,8072.0,393.6015625,74.6328125
batch,8073.0,393.60546875,74.63671875
batch,8074.0,393.60546875,74.63671875
batch,8075.0,393.60546875,74.63671875
batch,8076.0,393.60546875,74.63671875
batch,8077.0,393.60546875,74.63671875
batch,8078.0,393.60546875,74.63671875
batch,8079.0,393.60546875,74.63671875
batch,8080.0,393.60546875,74.63671875
batch,8081.0,393.60546875,74.63671875
batch,8082.0,393.60546875,74.63671875
batch,8083.0,393.60546875,74.63671875
batch,8084.0,393.60546875,74.63671875
batch,8085.0,393.60546875,74.63671875
batch,8086.0,393.60546875,74.63671875
batch,8087.0,393.60546875,74.63671875
batch,8088.0,393.60546875,74.63671875
batch,8089.0,393.60546875,74.63671875
batch,8090.0,393.60546875,74.63671875
batch,8091.0,393.60546875,74.63671875
batch,8092.0,393.60546875,74.63671875
batch,8093.0,393.60546875,74.63671875
batch,8094.0,393.60546875,74.63671875
batch,8095.0,393.60546875,74.63671875
batch,8096.0,393.60546875,74.63671875
batch,8097.0,393.60546875,74.63671875
batch,8098.0,393.60546875,74.63671875
batch,8099.0,393.60546875,74.63671875
batch,8100.0,393.60546875,74.63671875
batch,8101.0,393.60546875,74.63671875
batch,8102.0,393.609375,74.640625
batch,8103.0,393.609375,74.640625
batch,8104.0,393.609375,74.640625
batch,8105.0,393.61328125,74.64453125
batch,8106.0,393.61328125,74.64453125
batch,8107.0,393.61328125,74.64453125
batch,8108.0,393.61328125,74.64453125
batch,8109.0,393.61328125,74.64453125
batch,8110.0,393.61328125,74.64453125
batch,8111.0,393.61328125,74.64453125
batch,8112.0,393.61328125,74.64453125
batch,8113.0,393.61328125,74.64453125
batch,8114.0,393.61328125,74.64453125
batch,8115.0,393.61328125,74.64453125
batch,8116.0,393.61328125,74.64453125
batch,8117.0,393.61328125,74.64453125
batch,8118.0,393.6171875,74.6484375
batch,8119.0,393.6171875,74.6484375
batch,8120.0,393.6171875,74.6484375
batch,8121.0,393.6171875,74.6484375
batch,8122.0,393.6171875,74.6484375
batch,8123.0,393.6171875,74.6484375
batch,8124.0,393.6171875,74.6484375
batch,8125.0,393.6171875,74.6484375
batch,8126.0,393.6171875,74.6484375
batch,8127.0,393.6171875,74.6484375
batch,8128.0,393.6171875,74.6484375
batch,8129.0,393.6171875,74.6484375
batch,8130.0,393.6171875,74.6484375
batch,8131.0,393.6171875,74.6484375
batch,8132.0,393.6171875,74.6484375
batch,8133.0,393.6171875,74.6484375
batch,8134.0,393.62109375,74.65234375
batch,8135.0,393.62109375,74.65234375
batch,8136.0,393.62109375,74.65234375
batch,8137.0,393.625,74.65625
batch,8138.0,393.625,74.65625
batch,8139.0,393.625,74.65625
batch,8140.0,393.625,74.65625
batch,8141.0,393.625,74.65625
batch,8142.0,393.625,74.65625
batch,8143.0,393.625,74.65625
batch,8144.0,393.625,74.65625
batch,8145.0,393.625,74.65625
batch,8146.0,393.625,74.65625
batch,8147.0,393.625,74.65625
batch,8148.0,393.625,74.65625
batch,8149.0,393.625,74.65625
batch,8150.0,393.625,74.65625
batch,8151.0,393.625,74.65625
batch,8152.0,393.625,74.65625
batch,8153.0,393.625,74.65625
batch,8154.0,393.625,74.65625
batch,8155.0,393.625,74.65625
batch,8156.0,393.625,74.65625
batch,8157.0,393.625,74.65625
batch,8158.0,393.625,74.65625
batch,8159.0,393.625,74.65625
batch,8160.0,393.625,74.65625
batch,8161.0,393.625,74.65625
batch,8162.0,393.625,74.65625
batch,8163.0,393.625,74.65625
batch,8164.0,393.625,74.65625
batch,8165.0,393.625,74.65625
batch,8166.0,393.62890625,74.66015625
batch,8167.0,393.62890625,74.66015625
batch,8168.0,393.6328125,74.6640625
batch,8169.0,393.6328125,74.6640625
batch,8170.0,393.6328125,74.6640625
batch,8171.0,393.6328125,74.6640625
batch,8172.0,393.6328125,74.6640625
batch,8173.0,393.6328125,74.6640625
batch,8174.0,393.6328125,74.6640625
batch,8175.0,393.6328125,74.6640625
batch,8176.0,393.6328125,74.6640625
batch,8177.0,393.6328125,74.6640625
batch,8178.0,393.6328125,74.6640625
batch,8179.0,393.6328125,74.6640625
batch,8180.0,393.6328125,74.6640625
batch,8181.0,393.6328125,74.6640625
batch,8182.0,393.63671875,74.66796875
batch,8183.0,393.63671875,74.66796875
batch,8184.0,393.63671875,74.66796875
batch,8185.0,393.63671875,74.66796875
batch,8186.0,393.63671875,74.66796875
batch,8187.0,393.63671875,74.66796875
batch,8188.0,393.63671875,74.66796875
batch,8189.0,393.63671875,74.66796875
batch,8190.0,393.63671875,74.66796875
batch,8191.0,393.63671875,74.66796875
batch,8192.0,393.63671875,74.66796875
batch,8193.0,393.63671875,74.66796875
batch,8194.0,393.63671875,74.66796875
batch,8195.0,393.63671875,74.66796875
batch,8196.0,393.63671875,74.66796875
batch,8197.0,393.63671875,74.66796875
batch,8198.0,393.640625,74.671875
batch,8199.0,393.640625,74.671875
batch,8200.0,393.64453125,74.67578125
batch,8201.0,393.64453125,74.67578125
